Country Name,Country Code,Year,Value
Caribbean small states,CSS,1972,4934739944.09331
Caribbean small states,CSS,1973,5390816069.08124
Caribbean small states,CSS,1974,7007906856.32259
Caribbean small states,CSS,1975,8200001223.49872
Caribbean small states,CSS,1976,8414807199.18667
Caribbean small states,CSS,1977,9783471923.0628
Caribbean small states,CSS,1978,9980604018.52617
Caribbean small states,CSS,1979,11435129604.5471
Caribbean small states,CSS,1980,14028282040.6689
Caribbean small states,CSS,1981,15480050142.6008
Caribbean small states,CSS,1982,17287146828.8967
Caribbean small states,CSS,1983,17450456929.571
Caribbean small states,CSS,1984,16436254244.733
Caribbean small states,CSS,1985,16161316057.0401
Caribbean small states,CSS,1986,14445145769.2853
Caribbean small states,CSS,1987,15475346111.2724
Caribbean small states,CSS,1988,16399795081.909
Caribbean small states,CSS,1989,16631954337.8926
Caribbean small states,CSS,1990,17884432804.7622
Caribbean small states,CSS,1991,17668489746.0183
Caribbean small states,CSS,1992,17396950391.3169
Caribbean small states,CSS,1993,18254627213.7717
Caribbean small states,CSS,1994,19289605582.54
Caribbean small states,CSS,1995,21134854978.4877
Caribbean small states,CSS,1996,23041792540.1097
Caribbean small states,CSS,1997,25732097913.4072
Caribbean small states,CSS,1998,28249856028.3436
Caribbean small states,CSS,1999,30022320518.2375
Caribbean small states,CSS,2000,32256663837.939
Caribbean small states,CSS,2001,33176931053.7493
Caribbean small states,CSS,2002,34949444322.9159
Caribbean small states,CSS,2003,37500825974.468
Caribbean small states,CSS,2004,41178984265.2063
Caribbean small states,CSS,2005,46656114031.8673
Caribbean small states,CSS,2006,52416498942.5771
Caribbean small states,CSS,2007,58371461971.2934
Caribbean small states,CSS,2008,66596542818.2652
Caribbean small states,CSS,2009,55887477076.4319
Caribbean small states,CSS,2010,60945499584.2842
Caribbean small states,CSS,2011,66197591876.8357
Caribbean small states,CSS,2012,70647852492.6344
Caribbean small states,CSS,2013,71284814647.9944
Caribbean small states,CSS,2014,71392784816.8765
Caribbean small states,CSS,2015,69516216246.9776
Caribbean small states,CSS,2016,66707362091.378
Central Europe and the Baltics,CEB,1990,256391119869.734
Central Europe and the Baltics,CEB,1991,242844938128.091
Central Europe and the Baltics,CEB,1992,260069791613.87
Central Europe and the Baltics,CEB,1993,274192522357.49
Central Europe and the Baltics,CEB,1994,311016433450.634
Central Europe and the Baltics,CEB,1995,386483907816.169
Central Europe and the Baltics,CEB,1996,412961998506.857
Central Europe and the Baltics,CEB,1997,409177928370.546
Central Europe and the Baltics,CEB,1998,447675022512.855
Central Europe and the Baltics,CEB,1999,434158663027.362
Central Europe and the Baltics,CEB,2000,427826438350.621
Central Europe and the Baltics,CEB,2001,468434348786.6
Central Europe and the Baltics,CEB,2002,527515753116.019
Central Europe and the Baltics,CEB,2003,634885340805.817
Central Europe and the Baltics,CEB,2004,763009793236.826
Central Europe and the Baltics,CEB,2005,886484956908.554
Central Europe and the Baltics,CEB,2006,1002687667760.64
Central Europe and the Baltics,CEB,2007,1262018642144.73
Central Europe and the Baltics,CEB,2008,1524160100132.74
Central Europe and the Baltics,CEB,2009,1281584484589.85
Central Europe and the Baltics,CEB,2010,1313815361437.81
Central Europe and the Baltics,CEB,2011,1446816247840
Central Europe and the Baltics,CEB,2012,1351348603800.8
Central Europe and the Baltics,CEB,2013,1422416711189.95
Central Europe and the Baltics,CEB,2014,1463360359358.05
Central Europe and the Baltics,CEB,2015,1285572776919.07
Central Europe and the Baltics,CEB,2016,1312157690492.89
Early-demographic dividend,EAR,1960,152378454683.878
Early-demographic dividend,EAR,1961,153311493572.423
Early-demographic dividend,EAR,1962,158916755209.822
Early-demographic dividend,EAR,1963,168090855529.874
Early-demographic dividend,EAR,1964,192550820717.691
Early-demographic dividend,EAR,1965,209918435940.819
Early-demographic dividend,EAR,1966,207192127927.611
Early-demographic dividend,EAR,1967,217434760704.496
Early-demographic dividend,EAR,1968,235619309639.936
Early-demographic dividend,EAR,1969,263378529355.326
Early-demographic dividend,EAR,1970,279193504764.852
Early-demographic dividend,EAR,1971,301585808664.471
Early-demographic dividend,EAR,1972,331593747605.821
Early-demographic dividend,EAR,1973,424413916047.314
Early-demographic dividend,EAR,1974,595404849057.397
Early-demographic dividend,EAR,1975,639433225164.46
Early-demographic dividend,EAR,1976,698259612679.885
Early-demographic dividend,EAR,1977,781303040617.689
Early-demographic dividend,EAR,1978,864922011213.364
Early-demographic dividend,EAR,1979,1051436948147.1
Early-demographic dividend,EAR,1980,1295401864990.77
Early-demographic dividend,EAR,1981,1447517165740.9
Early-demographic dividend,EAR,1982,1379491226141.91
Early-demographic dividend,EAR,1983,1392376333198.89
Early-demographic dividend,EAR,1984,1372231409900.51
Early-demographic dividend,EAR,1985,1405011033226.21
Early-demographic dividend,EAR,1986,1425838794352.93
Early-demographic dividend,EAR,1987,1436813007738.15
Early-demographic dividend,EAR,1988,1545908814609.4
Early-demographic dividend,EAR,1989,1579986814759.15
Early-demographic dividend,EAR,1990,1819896194901.83
Early-demographic dividend,EAR,1991,1928919471259.18
Early-demographic dividend,EAR,1992,2116361374325.42
Early-demographic dividend,EAR,1993,2322855172109.96
Early-demographic dividend,EAR,1994,2432160774435.76
Early-demographic dividend,EAR,1995,2482548280990.99
Early-demographic dividend,EAR,1996,2709494744622.69
Early-demographic dividend,EAR,1997,2893194179712.89
Early-demographic dividend,EAR,1998,2846298375892.1
Early-demographic dividend,EAR,1999,3019867129834.06
Early-demographic dividend,EAR,2000,3275876559584.92
Early-demographic dividend,EAR,2001,3235006813827.87
Early-demographic dividend,EAR,2002,3144218788340.61
Early-demographic dividend,EAR,2003,3516151323703.34
Early-demographic dividend,EAR,2004,4090111659563.41
Early-demographic dividend,EAR,2005,4767620344026.82
Early-demographic dividend,EAR,2006,5462304388463.2
Early-demographic dividend,EAR,2007,6488823566895.55
Early-demographic dividend,EAR,2008,7317501470600.68
Early-demographic dividend,EAR,2009,7045911611995.23
Early-demographic dividend,EAR,2010,8514322770067.29
Early-demographic dividend,EAR,2011,9564928622914.71
Early-demographic dividend,EAR,2012,9974410005994.34
Early-demographic dividend,EAR,2013,10160722334942.3
Early-demographic dividend,EAR,2014,10529872000158.3
Early-demographic dividend,EAR,2015,10194970465551.6
Early-demographic dividend,EAR,2016,10401989026722.8
East Asia & Pacific,EAS,1960,153611968410.868
East Asia & Pacific,EAS,1961,154058410879.326
East Asia & Pacific,EAS,1962,157634158384.164
East Asia & Pacific,EAS,1963,175902438691.371
East Asia & Pacific,EAS,1964,202099658345.593
East Asia & Pacific,EAS,1965,225097031930.026
East Asia & Pacific,EAS,1966,251654220084.227
East Asia & Pacific,EAS,1967,272677391514.359
East Asia & Pacific,EAS,1968,300494755214.571
East Asia & Pacific,EAS,1969,346159376816.483
East Asia & Pacific,EAS,1970,407482340310.948
East Asia & Pacific,EAS,1971,452155385439.724
East Asia & Pacific,EAS,1972,561124915613.103
East Asia & Pacific,EAS,1973,739677042363.32
East Asia & Pacific,EAS,1974,852154564637.675
East Asia & Pacific,EAS,1975,933155076408.682
East Asia & Pacific,EAS,1976,1026039624283.15
East Asia & Pacific,EAS,1977,1223069163831.1
East Asia & Pacific,EAS,1978,1542745010316.58
East Asia & Pacific,EAS,1979,1675126322202.62
East Asia & Pacific,EAS,1980,1811621650857.12
East Asia & Pacific,EAS,1981,2000329444916.93
East Asia & Pacific,EAS,1982,1959327051346.86
East Asia & Pacific,EAS,1983,2078325205696.09
East Asia & Pacific,EAS,1984,2229496400059.14
East Asia & Pacific,EAS,1985,2363703214005.83
East Asia & Pacific,EAS,1986,3081288169010.05
East Asia & Pacific,EAS,1987,3603282407781.65
East Asia & Pacific,EAS,1988,4336305608499.4
East Asia & Pacific,EAS,1989,4535368154904.11
East Asia & Pacific,EAS,1990,4746999011159.47
East Asia & Pacific,EAS,1991,5345047818273.24
East Asia & Pacific,EAS,1992,5835758398326.51
East Asia & Pacific,EAS,1993,6552477292052.35
East Asia & Pacific,EAS,1994,7313623815311.39
East Asia & Pacific,EAS,1995,8310311039754.74
East Asia & Pacific,EAS,1996,8008587857961.38
East Asia & Pacific,EAS,1997,7662988542672.2
East Asia & Pacific,EAS,1998,6863955800395.99
East Asia & Pacific,EAS,1999,7665318632852.15
East Asia & Pacific,EAS,2000,8291881372201.96
East Asia & Pacific,EAS,2001,7712927229834.08
East Asia & Pacific,EAS,2002,7837074972126.93
East Asia & Pacific,EAS,2003,8617381783014.6
East Asia & Pacific,EAS,2004,9663708744825.51
East Asia & Pacific,EAS,2005,10311337123730.3
East Asia & Pacific,EAS,2006,10939731186788.5
East Asia & Pacific,EAS,2007,12236995324293.9
East Asia & Pacific,EAS,2008,14134059989615.9
East Asia & Pacific,EAS,2009,14564521831208.3
East Asia & Pacific,EAS,2010,16938756587419.1
East Asia & Pacific,EAS,2011,19638672525945
East Asia & Pacific,EAS,2012,21019132105911.6
East Asia & Pacific,EAS,2013,21262544412410.1
East Asia & Pacific,EAS,2014,21900031790821.4
East Asia & Pacific,EAS,2015,21766948388560.2
East Asia & Pacific,EAS,2016,22480427869996.2
East Asia & Pacific (excluding high income),EAP,1960,80518696000.8927
East Asia & Pacific (excluding high income),EAP,1961,70681455168.9896
East Asia & Pacific (excluding high income),EAP,1962,64769510577.3344
East Asia & Pacific (excluding high income),EAP,1963,70136390296.0357
East Asia & Pacific (excluding high income),EAP,1964,81316003235.6796
East Asia & Pacific (excluding high income),EAP,1965,94897351255.7441
East Asia & Pacific (excluding high income),EAP,1966,103886511741.267
East Asia & Pacific (excluding high income),EAP,1967,100662752164.515
East Asia & Pacific (excluding high income),EAP,1968,101693800242.244
East Asia & Pacific (excluding high income),EAP,1969,114217932022.435
East Asia & Pacific (excluding high income),EAP,1970,127313168493.44
East Asia & Pacific (excluding high income),EAP,1971,136878723644.538
East Asia & Pacific (excluding high income),EAP,1972,155310934931.674
East Asia & Pacific (excluding high income),EAP,1973,195708821541.4
East Asia & Pacific (excluding high income),EAP,1974,221300661170.708
East Asia & Pacific (excluding high income),EAP,1975,248888152432.607
East Asia & Pacific (excluding high income),EAP,1976,253054369682.351
East Asia & Pacific (excluding high income),EAP,1977,292610334593.215
East Asia & Pacific (excluding high income),EAP,1978,283760709405.779
East Asia & Pacific (excluding high income),EAP,1979,328128012802.225
East Asia & Pacific (excluding high income),EAP,1980,379504541663.84
East Asia & Pacific (excluding high income),EAP,1981,405525611894.783
East Asia & Pacific (excluding high income),EAP,1982,425626144074.375
East Asia & Pacific (excluding high income),EAP,1983,445707127439.067
East Asia & Pacific (excluding high income),EAP,1984,483631332127.725
East Asia & Pacific (excluding high income),EAP,1985,529495949770.745
East Asia & Pacific (excluding high income),EAP,1986,527664946723.674
East Asia & Pacific (excluding high income),EAP,1987,520956352850.569
East Asia & Pacific (excluding high income),EAP,1988,577812625861.037
East Asia & Pacific (excluding high income),EAP,1989,624706266003.806
East Asia & Pacific (excluding high income),EAP,1990,669863020224.736
East Asia & Pacific (excluding high income),EAP,1991,727077354112.482
East Asia & Pacific (excluding high income),EAP,1992,814592738317.294
East Asia & Pacific (excluding high income),EAP,1993,895434641679.377
East Asia & Pacific (excluding high income),EAP,1994,1076281227424.21
East Asia & Pacific (excluding high income),EAP,1995,1327345521155.67
East Asia & Pacific (excluding high income),EAP,1996,1524284386976.58
East Asia & Pacific (excluding high income),EAP,1997,1577561090239.87
East Asia & Pacific (excluding high income),EAP,1998,1439218353454.99
East Asia & Pacific (excluding high income),EAP,1999,1585434255545.34
East Asia & Pacific (excluding high income),EAP,2000,1745767476937.47
East Asia & Pacific (excluding high income),EAP,2001,1856457750414.03
East Asia & Pacific (excluding high income),EAP,2002,2055870453833.16
East Asia & Pacific (excluding high income),EAP,2003,2327842621991.4
East Asia & Pacific (excluding high income),EAP,2004,2698133042142.66
East Asia & Pacific (excluding high income),EAP,2005,3124263676684.17
East Asia & Pacific (excluding high income),EAP,2006,3763693516582.98
East Asia & Pacific (excluding high income),EAP,2007,4758413352216.66
East Asia & Pacific (excluding high income),EAP,2008,6020919293827.75
East Asia & Pacific (excluding high income),EAP,2009,6531548165985.69
East Asia & Pacific (excluding high income),EAP,2010,7879326684925.74
East Asia & Pacific (excluding high income),EAP,2011,9630698001400.21
East Asia & Pacific (excluding high income),EAP,2012,10744168691109.2
East Asia & Pacific (excluding high income),EAP,2013,11860783587103
East Asia & Pacific (excluding high income),EAP,2014,12754057710794.4
East Asia & Pacific (excluding high income),EAP,2015,13268242311555
East Asia & Pacific (excluding high income),EAP,2016,13512435638588.8
East Asia & Pacific (IDA & IBRD countries),TEA,1960,80355307366.8786
East Asia & Pacific (IDA & IBRD countries),TEA,1961,70538028275.8111
East Asia & Pacific (IDA & IBRD countries),TEA,1962,64638080209.1765
East Asia & Pacific (IDA & IBRD countries),TEA,1963,69994069449.1479
East Asia & Pacific (IDA & IBRD countries),TEA,1964,81150996704.8732
East Asia & Pacific (IDA & IBRD countries),TEA,1965,94704785437.3277
East Asia & Pacific (IDA & IBRD countries),TEA,1966,103675705107.666
East Asia & Pacific (IDA & IBRD countries),TEA,1967,100458487187.694
East Asia & Pacific (IDA & IBRD countries),TEA,1968,101487443061.434
East Asia & Pacific (IDA & IBRD countries),TEA,1969,113986160858.47
East Asia & Pacific (IDA & IBRD countries),TEA,1970,127054824460
East Asia & Pacific (IDA & IBRD countries),TEA,1971,136600969175.171
East Asia & Pacific (IDA & IBRD countries),TEA,1972,154995777797.166
East Asia & Pacific (IDA & IBRD countries),TEA,1973,195311688967.174
East Asia & Pacific (IDA & IBRD countries),TEA,1974,220851597604.965
East Asia & Pacific (IDA & IBRD countries),TEA,1975,248383108296.674
East Asia & Pacific (IDA & IBRD countries),TEA,1976,252540871453.403
East Asia & Pacific (IDA & IBRD countries),TEA,1977,292016569353.064
East Asia & Pacific (IDA & IBRD countries),TEA,1978,283184901835.619
East Asia & Pacific (IDA & IBRD countries),TEA,1979,327462175047.067
East Asia & Pacific (IDA & IBRD countries),TEA,1980,378734450595.004
East Asia & Pacific (IDA & IBRD countries),TEA,1981,404702718839.182
East Asia & Pacific (IDA & IBRD countries),TEA,1982,424762462994.888
East Asia & Pacific (IDA & IBRD countries),TEA,1983,444802698004.171
East Asia & Pacific (IDA & IBRD countries),TEA,1984,482649946851.418
East Asia & Pacific (IDA & IBRD countries),TEA,1985,528421495957.583
East Asia & Pacific (IDA & IBRD countries),TEA,1986,526594208384.08
East Asia & Pacific (IDA & IBRD countries),TEA,1987,519899227597.668
East Asia & Pacific (IDA & IBRD countries),TEA,1988,576640127791.092
East Asia & Pacific (IDA & IBRD countries),TEA,1989,623438611303.322
East Asia & Pacific (IDA & IBRD countries),TEA,1990,668503733384.698
East Asia & Pacific (IDA & IBRD countries),TEA,1991,725602371007.169
East Asia & Pacific (IDA & IBRD countries),TEA,1992,812928625622.756
East Asia & Pacific (IDA & IBRD countries),TEA,1993,893590531272.716
East Asia & Pacific (IDA & IBRD countries),TEA,1994,1074056919211.37
East Asia & Pacific (IDA & IBRD countries),TEA,1995,1324594532297.9
East Asia & Pacific (IDA & IBRD countries),TEA,1996,1521124062054.59
East Asia & Pacific (IDA & IBRD countries),TEA,1997,1574291540475.98
East Asia & Pacific (IDA & IBRD countries),TEA,1998,1436249633913.78
East Asia & Pacific (IDA & IBRD countries),TEA,1999,1582148093794.23
East Asia & Pacific (IDA & IBRD countries),TEA,2000,1742171982504.69
East Asia & Pacific (IDA & IBRD countries),TEA,2001,1852635237278
East Asia & Pacific (IDA & IBRD countries),TEA,2002,2051623809834.21
East Asia & Pacific (IDA & IBRD countries),TEA,2003,2323064152053.05
East Asia & Pacific (IDA & IBRD countries),TEA,2004,2692683574401.69
East Asia & Pacific (IDA & IBRD countries),TEA,2005,3118033979234.63
East Asia & Pacific (IDA & IBRD countries),TEA,2006,3756261361900.34
East Asia & Pacific (IDA & IBRD countries),TEA,2007,4749074666841.02
East Asia & Pacific (IDA & IBRD countries),TEA,2008,6009148096611.83
East Asia & Pacific (IDA & IBRD countries),TEA,2009,6518684908087.94
East Asia & Pacific (IDA & IBRD countries),TEA,2010,7864008890290.72
East Asia & Pacific (IDA & IBRD countries),TEA,2011,9612081466761.09
East Asia & Pacific (IDA & IBRD countries),TEA,2012,10723388033068.1
East Asia & Pacific (IDA & IBRD countries),TEA,2013,11837903738760.8
East Asia & Pacific (IDA & IBRD countries),TEA,2014,12729502234335.3
East Asia & Pacific (IDA & IBRD countries),TEA,2015,13242748068603.7
East Asia & Pacific (IDA & IBRD countries),TEA,2016,13486492444155.4
Euro area,EMU,1960,245381907805.065
Euro area,EMU,1961,270100353874.124
Euro area,EMU,1962,299740225877.789
Euro area,EMU,1963,336261333718.505
Euro area,EMU,1964,373998584425.94
Euro area,EMU,1965,408106362093.821
Euro area,EMU,1966,445026423668.263
Euro area,EMU,1967,483426341513.884
Euro area,EMU,1968,518247421028.116
Euro area,EMU,1969,572514499522.906
Euro area,EMU,1970,641498475903.321
Euro area,EMU,1971,727089210150.568
Euro area,EMU,1972,878426291558.949
Euro area,EMU,1973,1140287836231.29
Euro area,EMU,1974,1292999458724.51
Euro area,EMU,1975,1499390975405.46
Euro area,EMU,1976,1564623413591.72
Euro area,EMU,1977,1779587264420.36
Euro area,EMU,1978,2179196915279.77
Euro area,EMU,1979,2639946745927.98
Euro area,EMU,1980,2956937624588.21
Euro area,EMU,1981,2569994236426.66
Euro area,EMU,1982,2488146477597.51
Euro area,EMU,1983,2427367234241.76
Euro area,EMU,1984,2328427539433.43
Euro area,EMU,1985,2392225442302.6
Euro area,EMU,1986,3357483171959.55
Euro area,EMU,1987,4153049181612.28
Euro area,EMU,1988,4567647574591.87
Euro area,EMU,1989,4665936358488.54
Euro area,EMU,1990,5872104783694.2
Euro area,EMU,1991,6104958669574.53
Euro area,EMU,1992,6735382955564.35
Euro area,EMU,1993,6169132265627.78
Euro area,EMU,1994,6516008654972.37
Euro area,EMU,1995,7520701639391.15
Euro area,EMU,1996,7612273118735.76
Euro area,EMU,1997,6959960583589.25
Euro area,EMU,1998,7151574322430.91
Euro area,EMU,1999,7119593958729.54
Euro area,EMU,2000,6487325474099.12
Euro area,EMU,2001,6593632936725.72
Euro area,EMU,2002,7174014039603.36
Euro area,EMU,2003,8851572342338.51
Euro area,EMU,2004,10152860200757
Euro area,EMU,2005,10536619657651.6
Euro area,EMU,2006,11186013472971.5
Euro area,EMU,2007,12879504293545.5
Euro area,EMU,2008,14118176482709.8
Euro area,EMU,2009,12908601410684.9
Euro area,EMU,2010,12645252803081.6
Euro area,EMU,2011,13623289150489.6
Euro area,EMU,2012,12639517177808.2
Euro area,EMU,2013,13190839006664
Euro area,EMU,2014,13476466492426.9
Euro area,EMU,2015,11661892507639.7
Euro area,EMU,2016,11934055071906
Europe & Central Asia,ECS,1960,432808366213.619
Europe & Central Asia,ECS,1961,460716438566.125
Europe & Central Asia,ECS,1962,503690734064.738
Europe & Central Asia,ECS,1963,555426322397.083
Europe & Central Asia,ECS,1964,615091988199.007
Europe & Central Asia,ECS,1965,669326436809.058
Europe & Central Asia,ECS,1966,727155773397.975
Europe & Central Asia,ECS,1967,782354301085.33
Europe & Central Asia,ECS,1968,815952773736.445
Europe & Central Asia,ECS,1969,895833562328.926
Europe & Central Asia,ECS,1970,1007773910663.56
Europe & Central Asia,ECS,1971,1136565636851.85
Europe & Central Asia,ECS,1972,1361955987875.99
Europe & Central Asia,ECS,1973,1729792431547.48
Europe & Central Asia,ECS,1974,1954412476388.09
Europe & Central Asia,ECS,1975,2283265896817.75
Europe & Central Asia,ECS,1976,2373201561892.56
Europe & Central Asia,ECS,1977,2689501678091
Europe & Central Asia,ECS,1978,3282691397268.31
Europe & Central Asia,ECS,1979,4016054634280.08
Europe & Central Asia,ECS,1980,4549120101079.41
Europe & Central Asia,ECS,1981,4048966722470.86
Europe & Central Asia,ECS,1982,3901660951920.75
Europe & Central Asia,ECS,1983,3784993440409.82
Europe & Central Asia,ECS,1984,3637906517266.89
Europe & Central Asia,ECS,1985,3764943790264.45
Europe & Central Asia,ECS,1986,5138626562504.11
Europe & Central Asia,ECS,1987,6350049382135.22
Europe & Central Asia,ECS,1988,7068792325499.52
Europe & Central Asia,ECS,1989,7225733324752.49
Europe & Central Asia,ECS,1990,8839404183172.32
Europe & Central Asia,ECS,1991,9119853534697.57
Europe & Central Asia,ECS,1992,9781799979487.2
Europe & Central Asia,ECS,1993,8989614212468.86
Europe & Central Asia,ECS,1994,9402275190706.82
Europe & Central Asia,ECS,1995,10845175383743.5
Europe & Central Asia,ECS,1996,11072726701921.7
Europe & Central Asia,ECS,1997,10506307834799.2
Europe & Central Asia,ECS,1998,10765939437357.8
Europe & Central Asia,ECS,1999,10643148560197.9
Europe & Central Asia,ECS,2000,10025331255412.2
Europe & Central Asia,ECS,2001,10122519397601.8
Europe & Central Asia,ECS,2002,11073970001446.5
Europe & Central Asia,ECS,2003,13488994424517.5
Europe & Central Asia,ECS,2004,15722616205763.6
Europe & Central Asia,ECS,2005,16747765816605.5
Europe & Central Asia,ECS,2006,18128083129847.2
Europe & Central Asia,ECS,2007,21178802883227.4
Europe & Central Asia,ECS,2008,23242038760382.1
Europe & Central Asia,ECS,2009,20443199631948.9
Europe & Central Asia,ECS,2010,20924691161658.7
Europe & Central Asia,ECS,2011,23182627672175.1
Europe & Central Asia,ECS,2012,22340699161445
Europe & Central Asia,ECS,2013,23349158951152.4
Europe & Central Asia,ECS,2014,23654699725965
Europe & Central Asia,ECS,2015,20364623091493.9
Europe & Central Asia,ECS,2016,20273841359271
Europe & Central Asia (excluding high income),ECA,1989,903702469910.518
Europe & Central Asia (excluding high income),ECA,1990,960438672723.365
Europe & Central Asia (excluding high income),ECA,1991,926765119090.882
Europe & Central Asia (excluding high income),ECA,1992,853278424689.082
Europe & Central Asia (excluding high income),ECA,1993,838260559332.892
Europe & Central Asia (excluding high income),ECA,1994,727687093069.508
Europe & Central Asia (excluding high income),ECA,1995,776931366529.201
Europe & Central Asia (excluding high income),ECA,1996,787851671889.755
Europe & Central Asia (excluding high income),ECA,1997,820131784781.859
Europe & Central Asia (excluding high income),ECA,1998,771871770861.064
Europe & Central Asia (excluding high income),ECA,1999,650450056519.37
Europe & Central Asia (excluding high income),ECA,2000,720049109208.474
Europe & Central Asia (excluding high income),ECA,2001,717063459780.74
Europe & Central Asia (excluding high income),ECA,2002,820431230925.233
Europe & Central Asia (excluding high income),ECA,2003,1037512319106.79
Europe & Central Asia (excluding high income),ECA,2004,1367597071745.93
Europe & Central Asia (excluding high income),ECA,2005,1726462747692.52
Europe & Central Asia (excluding high income),ECA,2006,2114323841124.1
Europe & Central Asia (excluding high income),ECA,2007,2727649759198.84
Europe & Central Asia (excluding high income),ECA,2008,3372332744074.17
Europe & Central Asia (excluding high income),ECA,2009,2655248450178.57
Europe & Central Asia (excluding high income),ECA,2010,3156255418573.9
Europe & Central Asia (excluding high income),ECA,2011,3891866999524.88
Europe & Central Asia (excluding high income),ECA,2012,4111011203800.41
Europe & Central Asia (excluding high income),ECA,2013,4369243129067.55
Europe & Central Asia (excluding high income),ECA,2014,4078845602865.82
Europe & Central Asia (excluding high income),ECA,2015,3121184116603.81
Europe & Central Asia (excluding high income),ECA,2016,2991823901020.52
Europe & Central Asia (IDA & IBRD countries),TEC,1989,960328174371.055
Europe & Central Asia (IDA & IBRD countries),TEC,1990,1020619449300.74
Europe & Central Asia (IDA & IBRD countries),TEC,1991,1007801660268.39
Europe & Central Asia (IDA & IBRD countries),TEC,1992,944312695478.917
Europe & Central Asia (IDA & IBRD countries),TEC,1993,931235788658.969
Europe & Central Asia (IDA & IBRD countries),TEC,1994,837243545767.788
Europe & Central Asia (IDA & IBRD countries),TEC,1995,918930607816.262
Europe & Central Asia (IDA & IBRD countries),TEC,1996,947704910874.441
Europe & Central Asia (IDA & IBRD countries),TEC,1997,979132756086.01
Europe & Central Asia (IDA & IBRD countries),TEC,1998,946228594056.391
Europe & Central Asia (IDA & IBRD countries),TEC,1999,820213773405.388
Europe & Central Asia (IDA & IBRD countries),TEC,2000,891934707791.111
Europe & Central Asia (IDA & IBRD countries),TEC,2001,907584723123.762
Europe & Central Asia (IDA & IBRD countries),TEC,2002,1019111868180.13
Europe & Central Asia (IDA & IBRD countries),TEC,2003,1255030961431.3
Europe & Central Asia (IDA & IBRD countries),TEC,2004,1622699324589.32
Europe & Central Asia (IDA & IBRD countries),TEC,2005,2032597383286.26
Europe & Central Asia (IDA & IBRD countries),TEC,2006,2459150271422.24
Europe & Central Asia (IDA & IBRD countries),TEC,2007,3156899406793.45
Europe & Central Asia (IDA & IBRD countries),TEC,2008,3906148533547.85
Europe & Central Asia (IDA & IBRD countries),TEC,2009,3095595026136.47
Europe & Central Asia (IDA & IBRD countries),TEC,2010,3635513302315.66
Europe & Central Asia (IDA & IBRD countries),TEC,2011,4420592112570.7
Europe & Central Asia (IDA & IBRD countries),TEC,2012,4611295207484.79
Europe & Central Asia (IDA & IBRD countries),TEC,2013,4893444280674.74
Europe & Central Asia (IDA & IBRD countries),TEC,2014,4623921511711.82
Europe & Central Asia (IDA & IBRD countries),TEC,2015,3598463764358.51
Europe & Central Asia (IDA & IBRD countries),TEC,2016,3463188309734.48
European Union,EUU,1960,358941480685.342
European Union,EUU,1961,390791519256.294
European Union,EUU,1962,426910351684.9
